databaseId,caseId,url,title,citation,language,docketNumber,decisionDate,keywords
csc-scc,2016scc14,http://canlii.ca/t/gpg9w,R. v. Safarzadeh‑Markhali,"[2016] 1 SCR 180, 2016 SCC 14 (CanLII)",en,36162,2016-04-15,enhanced credit for pre-sentence custody — offenders — sentencing — challenged provision — bail
csc-scc,2016scc13,http://canlii.ca/t/gpg9t,R. v. Lloyd,"[2016] 1 SCR 130, 2016 SCC 13 (CanLII)",en,35982,2016-04-15,mandatory minimum sentence — one-year mandatory minimum — grossly disproportionate — trafficking — offender
csc-scc,2016scc12,http://canlii.ca/t/gpfth,Daniels v. Canada (Indian Affairs and Northern Development),"[2016] 1 SCR 99, 2016 SCC 12 (CanLII)",en,35945,2016-04-14,peoples — non-status — federal government — intervener — declaration
csc-scc,2016scc11,http://canlii.ca/t/gnzm7,R. v. Borowiec,"[2016] 1 SCR 80, 2016 SCC 11 (CanLII)",en,36585,2016-03-24,infanticide — disturbed — effects of giving birth — mind — lactation
csc-scc,2016scc10,http://canlii.ca/t/gnzn9,R. v. Knapczyk,"[2016] 1 SCR 78, 2016 SCC 10 (CanLII)",en,36612; 36613,2016-03-23,abetted — offence of trafficking through distribution — aided — trafficking in cocaine — convictions
csc-scc,2016scc8,http://canlii.ca/t/gnrhl,Commission scolaire de Laval v. Syndicat de l’enseignement de la région de Laval,"[2016] 1 SCR 29, 2016 SCC 8 (CanLII)",en,35898,2016-03-18,deliberative secrecy — executive committee — arbitrator — camera — principle that motives are unknowable
csc-scc,2016scc7,http://canlii.ca/t/gnh48,R. v. Newman,"[2016] 1 SCR 27, 2016 SCC 7 (CanLII)",en,36524,2016-02-26,conviction for first degree murder — forcible confinement — victim from escaping — reinstated — apartment
csc-scc,2016scc9,http://canlii.ca/t/gx77d,Brine v. Industrial Alliance Insurance and Financial Services Inc.,"[2016] 1 SCR 72, 2016 SCC 9 (CanLII)",en,36809,2016-02-25,affidavit — punitive damages — insurers — leave — public importance
csc-scc,2016scc6,http://canlii.ca/t/gnfr7,R. v. Gagnon,"[2016] 1 SCR 25, 2016 SCC 6 (CanLII)",en,36581,2016-02-24,dismissed — favouring — pénales — affirming — criminelles
csc-scc,2016scc5,http://canlii.ca/t/gn1nw,R. v. Meer,"[2016] 1 SCR 23, 2016 SCC 5 (CanLII)",en,36448,2016-01-22,miscarriage of justice — ineffective assistance — incompetence — ounsel — woefully
csc-scc,2016scc3,http://canlii.ca/t/gmzj9,R. v. Spicer,"[2016] 1 SCR 11, 2016 SCC 3 (CanLII)",en,36532,2016-01-18,acquittal — jury — reasonable steps to ascertain — instruct — bearing
csc-scc,2016scc2,http://canlii.ca/t/gmzj5,R. v. Seruhungo,"[2016] 1 SCR 9, 2016 SCC 2 (CanLII)",en,36523,2016-01-18,acquittal — restored — substantially for the reasons — confirmatory — manslaughter
csc-scc,2016scc4,http://canlii.ca/t/gmxkq,Carter v. Canada (Attorney General),"[2016] 1 SCR 13, 2016 SCC 4 (CanLII)",en,,2016-01-15,four-month extension — declaration of invalidity — exemption — motion — extension of the suspension
csc-scc,2016scc1,http://canlii.ca/t/gmxb3,Canadian Pacific Railway Co. v. Canada (Attorney General),"[2016] 1 SCR 6, 2016 SCC 1 (CanLII)",en,36223,2016-01-15,amending — interswitching distance limit — rebutting — rail — acted
csc-scc,2015scc65,http://canlii.ca/t/gmm2m,R. v. Riesberry,"[2015] 3 SCR 1167, 2015 SCC 65 (CanLII)",en,36179,2015-12-18,horse — cheating — risk of deprivation — game — betting
csc-scc,2015scc64,http://canlii.ca/t/gml9v,R. v. Lacasse,"[2015] 3 SCR 1089, 2015 SCC 64 (CanLII)",en,36001,2015-12-17,sentence — impaired driving — imposed — offender — demonstrably unfit
csc-scc,2015scc63,http://canlii.ca/t/gml9x,R. v. McKenna,"[2015] 3 SCR 1087, 2015 SCC 63 (CanLII)",en,36506,2015-12-14,curative proviso — manslaughter — jury — second degree murder — ordering
csc-scc,2015scc62,http://canlii.ca/t/gmhcd,M.M. v. United States of America,"[2015] 3 SCR 973, 2015 SCC 62 (CanLII)",en,35838,2015-12-11,extradition — committal — surrender — children — double criminality
csc-scc,2015scc61,http://canlii.ca/t/gmgsk,Kanthasamy v. Canada (Citizenship and Immigration),"[2015] 3 SCR 909, 2015 SCC 61 (CanLII)",en,35990,2015-12-10,hardship — humanitarian — compassionate — undeserved — relief
csc-scc,2015scc60,http://canlii.ca/t/gmcnk,Canadian Imperial Bank of Commerce v. Green,"[2015] 3 SCR 801, 2015 SCC 60 (CanLII)",en,35811; 35807; 35813,2015-12-04,nunc pro tunc — limitation period — leave — class proceeding — statutory
csc-scc,2015scc59,http://canlii.ca/t/gm8wq,R. v. Appulonappa,"[2015] 3 SCR 754, 2015 SCC 59 (CanLII)",en,35958,2015-11-27,smuggling — migrants — humanitarian — asylum-seekers — undocumented
csc-scc,2015scc58,http://canlii.ca/t/gm8wn,B010 v. Canada (Citizenship and Immigration),"[2015] 3 SCR 704, 2015 SCC 58 (CanLII)",en,35677; 35688; 35388; 35685,2015-11-27,people smuggling — migrants — context of transnational crime — organized criminality — asylum-seekers
csc-scc,2015scc57,http://canlii.ca/t/gm8b0,Canadian Broadcasting Corp. v. SODRAC 2003 Inc.,"[2015] 3 SCR 615, 2015 SCC 57 (CanLII)",en,35918,2015-11-26,broadcast-incidental copies — reproduction — principle of technological neutrality — synchronization — licence
csc-scc,2015scc56,http://canlii.ca/t/gm5bl,Caron v. Alberta,"[2015] 3 SCR 511, 2015 SCC 56 (CanLII)",en,35842,2015-11-20,legislative bilingualism — territories — annexation — inhabitants — constitutional
csc-scc,2015scc55,http://canlii.ca/t/gm4nr,R. v. Moriarity,"[2015] 3 SCR 485, 2015 SCC 55 (CanLII)",en,35755; 35873; 35946,2015-11-19,military — efficiency — overbreadth — offences — purpose
csc-scc,2015scc54,http://canlii.ca/t/gm38h,R. v. Hecimovic,"[2015] 3 SCR 483, 2015 SCC 54 (CanLII)",en,36260,2015-11-16,rea — acquittal — ordering — substantially for the reasons — offence
csc-scc,2015scc53,http://canlii.ca/t/gm22q,Saskatchewan (Attorney General) v. Lemare Lake Logging Ltd.,"[2015] 3 SCR 419, 2015 SCC 53 (CanLII)",en,35923,2015-11-13,federal — secured creditors — purpose — appoint a receiver — provincial
csc-scc,2015scc52,http://canlii.ca/t/gm22n,407 ETR Concession Co. v. Canada (Superintendent of Bankruptcy),"[2015] 3 SCR 397, 2015 SCC 52 (CanLII)",en,35696,2015-11-13,toll — debtor — paramountcy — bankruptcy — provable
csc-scc,2015scc51,http://canlii.ca/t/gm22l,Alberta (Attorney General) v. Moloney,"[2015] 3 SCR 327, 2015 SCC 51 (CanLII)",en,35820,2015-11-13,operational conflict — federal — paramountcy — bankruptcy — provable
csc-scc,2015scc50,http://canlii.ca/t/gm1l7,R. v. Singh Riar,"[2015] 3 SCR 325, 2015 SCC 50 (CanLII)",en,36449,2015-11-12,mischaracterizing — cocaine — purpose of trafficking — importing — conviction
csc-scc,2015canlii71798,http://canlii.ca/t/glzw5,R. v. Neville,"[2015] 3 SCR 323, 2015 SCC 49 (CanLII)",en,36412,2015-11-09,jury — verdicts — attempted murder — clarify — error
csc-scc,2015canlii66363,http://canlii.ca/t/glnth,R. v. M.J.B.,"[2015] 3 SCR 321, 2015 SCC 48 (CanLII)",en,36421,2015-10-20,dissenting — assault — affirming — concurring — verdict
csc-scc,2015scc47,http://canlii.ca/t/glm95,Wilson v. British Columbia (Superintendent of Motor Vehicles),"[2015] 3 SCR 300, 2015 SCC 47 (CanLII)",en,35959,2015-10-16,drive is affected by alcohol — driving — peace officer — adjudicator s interpretation — demand for a breath sample
csc-scc,2015scc46,http://canlii.ca/t/glm97,Goodwin v. British Columbia (Superintendent of Motor Vehicles),"[2015] 3 SCR 250, 2015 SCC 46 (CanLII)",en,35864,2015-10-16,scheme — seizure — roadside — driver — breath
csc-scc,2015canlii65222,http://canlii.ca/t/glltw,R. v. Riesberry,2015 CanLII 65222 (SCC),en,36179,2015-10-15,interjeté — oralement — dismissed — orally — rejeter
csc-scc,2015scc66,http://canlii.ca/t/gxfxw,S.H. v. Quebec (Emploi et Solidarité sociale),2015 SCC 66 (CanLII),en,36674,2015-10-13,notice of application for leave — local d emploi — document titled — comply — filing
csc-scc,2015scc45,http://canlii.ca/t/glb0g,ATCO Gas and Pipelines Ltd. v. Alberta (Utilities Commission),"[2015] 3 SCR 219, 2015 SCC 45 (CanLII)",en,35624,2015-09-25,utility — prudent — costs — percent — methodology
csc-scc,2015scc44,http://canlii.ca/t/glb07,Ontario (Energy Board) v. Ontario Power Generation Inc.,"[2015] 3 SCR 147, 2015 SCC 44 (CanLII)",en,35506,2015-09-25,utility — collective agreements — compensation costs — prudence review — forecast
csc-scc,2015scc43,http://canlii.ca/t/gl6m9,Stuart Olson Dominion Construction Ltd. v. Structal Heavy Steel,"[2015] 3 SCR 127, 2015 SCC 43 (CanLII)",en,35777,2015-09-18,trust — lien bond — contractor — funds — subcontractors
csc-scc,2015scc42,http://canlii.ca/t/gkzns,Chevron Corp. v. Yaiguaje,"[2015] 3 SCR 69, 2015 SCC 42 (CanLII)",en,35682,2015-09-04,foreign — jurisdiction — enforcement — recognition — substantial connection
csc-scc,2015scc41,http://canlii.ca/t/gkfb4,Guindon v. Canada,"[2015] 3 SCR 3, 2015 SCC 41 (CanLII)",en,35519,2015-07-31,notice — penalty — criminal — constitutional question — true penal consequence
csc-scc,2015scc40,http://canlii.ca/t/gkdsj,R. v. Simpson,"[2015] 2 SCR 827, 2015 SCC 40 (CanLII)",en,35971,2015-07-30,colour of right defence — commercial space — acquittals — air of reality — breaking
csc-scc,2015scc39,http://canlii.ca/t/gk9vn,Quebec (Commission des droits de la personne et des droits de la jeunesse) v. Bombardier Inc. (Bombardier Aerospace Training Center),"[2015] 2 SCR 789, 2015 SCC 39 (CanLII)",en,35625,2015-07-23,prima facie discrimination — racial profiling — prohibited ground — proof — security clearance
csc-scc,2015scc38,http://canlii.ca/t/gk490,R. v. Rodgerson,"[2015] 2 SCR 760, 2015 SCC 38 (CanLII)",en,35947,2015-07-17,concealment — post-offence conduct — clean-up evidence — jury charge — murder
csc-scc,2015scc37,http://canlii.ca/t/gk0rk,Strickland v. Canada (Attorney General),"[2015] 2 SCR 713, 2015 SCC 37 (CanLII)",en,35808,2015-07-09,provincial superior — judicial review — jurisdiction — federal — child support
csc-scc,2015scc36,http://canlii.ca/t/gjnjf,Société en commandite Place Mullins v. Services immobiliers Diane Bisson inc.,"[2015] 2 SCR 699, 2015 SCC 36 (CanLII)",en,35461,2015-06-25,promise to purchase — brokerage contract — agreement to sell the immovable — promisor-sellers — decontaminate
csc-scc,2015scc35,http://canlii.ca/t/gjl6n,Hinse v. Canada (Attorney General),"[2015] 2 SCR 621, 2015 SCC 35 (CanLII)",en,35613,2015-06-19,power of mercy — fault — bad faith — translation — liability
csc-scc,2015scc34,http://canlii.ca/t/gjgtl,R. v. Smith,"[2015] 2 SCR 602, 2015 SCC 34 (CanLII)",en,36059,2015-06-11,dried marihuana — cannabis — non-dried forms of medical marihuana — prohibition — active compounds
csc-scc,2015scc33,http://canlii.ca/t/gjcjj,R. v. Tatton,"[2015] 2 SCR 574, 2015 SCC 33 (CanLII)",en,35866,2015-06-04,mental element — self-induced intoxication — fire — specific intent — offence
csc-scc,2015scc32,http://canlii.ca/t/gj6rk,Caplin v. Canada (Justice),"[2015] 2 SCR 570, 2015 SCC 32 (CanLII)",en,35527,2015-05-29,surrender — extradition — principles of fundamental justice — oppressive — unjust
csc-scc,2015scc31,http://canlii.ca/t/gj6rh,Canada (Attorney General) v. Barnaby,"[2015] 2 SCR 563, 2015 SCC 31 (CanLII)",en,35548,2015-05-29,surrender — fourth — extradition — abuse of process — fundamental justice
csc-scc,2015scc30,http://canlii.ca/t/gj637,Kahkewistahaw First Nation v. Taypotat,"[2015] 2 SCR 548, 2015 SCC 30 (CanLII)",en,35518,2015-05-28,education — reserve — analogous group — effect of perpetuating arbitrary disadvantage — community members
csc-scc,2015scc29,http://canlii.ca/t/gj33j,R. v. Barabash,"[2015] 2 SCR 522, 2015 SCC 29 (CanLII)",en,35977; 36064,2015-05-22,sexual activity — private use exception — exploitative — child pornography — recording
csc-scc,2015scc28,http://canlii.ca/t/gj1qq,R. v. Kokopenace,"[2015] 2 SCR 398, 2015 SCC 28 (CanLII)",en,35475,2015-05-21,jury roll — on-reserve residents — representativeness — lists — random selection
csc-scc,2015scc27,http://canlii.ca/t/ghtd9,R. v. St-Cloud,"[2015] 2 SCR 328, 2015 SCC 27 (CanLII)",en,35626,2015-05-15,detention — release — circumstances — administration of justice — maintain confidence in the administration
csc-scc,2015scc26,http://canlii.ca/t/ght2b,Bowden Institution v. Khadr,"[2015] 2 SCR 325, 2015 SCC 26 (CanLII)",en,36081,2015-05-14,eight-year sentence — intervener — provincial correctional facility for adults — corpus — placement
csc-scc,2015scc25,http://canlii.ca/t/ghl85,"Yukon Francophone School Board, Education Area #23 v. Yukon (Attorney General)","[2015] 2 SCR 282, 2015 SCC 25 (CanLII)",en,35823,2015-05-14,reasonable apprehension of bias — children of non-rights holders — impartiality — school — minority language
csc-scc,2015scc24,http://canlii.ca/t/ghdq1,Henry v. British Columbia (Attorney General),"[2015] 2 SCR 214, 2015 SCC 24 (CanLII)",en,35745,2015-05-01,wrongful non-disclosure — prosecutors — damages — malice — threshold
csc-scc,2015scc23,http://canlii.ca/t/ghd4f,White Burgess Langille Inman v. Abbott and Haliburton Co.,"[2015] 2 SCR 182, 2015 SCC 23 (CanLII)",en,35492,2015-04-30,expert — admissibility — evidence — auditors — duty
csc-scc,2015canlii20665,http://canlii.ca/t/ghb8s,Canada (Attorney General) v. Barnaby,2015 CanLII 20665 (SCC),en,35548,2015-04-24,rétablie — reinstated — allowed — translation — interjeté
csc-scc,2015canlii20664,http://canlii.ca/t/ghb8q,Caplin v. Canada (Minister of Justice),2015 CanLII 20664 (SCC),en,35527,2015-04-24,translation — interjeté — oralement — dismissed — orally
csc-scc,2015scc22,http://canlii.ca/t/ghbmc,Quebec (Attorney General) v. Canada (Attorney General),"[2015] 2 SCR 179, 2015 SCC 22 (CanLII)",en,36231,2015-04-24,intervener — appointed — dismissed — interveners — concurring
csc-scc,2015scc21,http://canlii.ca/t/gh9nr,Association des parents de l’école Rose‑des‑vents v. British Columbia (Education),"[2015] 2 SCR 139, 2015 SCC 21 (CanLII)",en,35619,2015-04-24,equivalence — minority language — holders — facilities — practicalities
csc-scc,2015scc20,http://canlii.ca/t/gh8lw,Sanofi-Aventis v. Apotex Inc.,"[2015] 2 SCR 136, 2015 SCC 20 (CanLII)",en,35886,2015-04-21,intervener — generic version — market — manufacturer — patentees
csc-scc,2015scc19,http://canlii.ca/t/gh85t,Zurich Insurance Co. v. Chubb Insurance Co. of Canada,"[2015] 2 SCR 134, 2015 SCC 19 (CanLII)",en,36002,2015-04-21,scheme — insurer — company — optional — renting
csc-scc,2015scc18,http://canlii.ca/t/gh76z,Theratechnologies Inc. v. 121851 Canada Inc.,"[2015] 2 SCR 106, 2015 SCC 18 (CanLII)",en,35550,2015-04-17,tesamorelin — investors — drug — disclosure — screening mechanism
csc-scc,2015scc17,http://canlii.ca/t/gh6lr,Carey v. Laiken,"[2015] 2 SCR 79, 2015 SCC 17 (CanLII)",en,35597,2015-04-16,solicitor-client privilege — finding of contempt — funds — injunction — trust
csc-scc,2015scc16,http://canlii.ca/t/gh67c,Mouvement laïque québécois v. Saguenay (City),"[2015] 2 SCR 3, 2015 SCC 16 (CanLII)",en,35496,2015-04-15,freedom of conscience — state s duty of neutrality — recitation of the prayer — religious symbols — religion
csc-scc,2015scc15,http://canlii.ca/t/gh5ms,R. v. Nur,"[2015] 1 SCR 773, 2015 SCC 15 (CanLII)",en,35678; 35684,2015-04-14,grossly disproportionate — offence — five-year mandatory minimum — sentence — firearm
csc-scc,2015scc14,http://canlii.ca/t/ggv8w,Quebec (Attorney General) v. Canada (Attorney General),"[2015] 1 SCR 693, 2015 SCC 14 (CanLII)",en,35448,2015-03-27,data — federalism — long-gun registry — firearms — guns
csc-scc,2015scc13,http://canlii.ca/t/ggsgm,R. v. Sanghera,"[2015] 1 SCR 691, 2015 SCC 13 (CanLII)",en,36017,2015-03-23,delay — direct indictment — dissenting — majority — preferment
csc-scc,2015scc12,http://canlii.ca/t/ggrhf,Loyola High School v. Quebec (Attorney General),"[2015] 1 SCR 613, 2015 SCC 12 (CanLII)",en,35201,2015-03-19,religious freedom — program — beliefs — ethics — teach
csc-scc,2015scc11,http://canlii.ca/t/ggncg,R. v. Araya,"[2015] 1 SCR 581, 2015 SCC 11 (CanLII)",en,35669,2015-03-13,jury instructions — photographs — assailants — descriptions — shooting
csc-scc,2015scc10,http://canlii.ca/t/ggkhh,Potter v. New Brunswick Legal Aid Services Commission,"[2015] 1 SCR 500, 2015 SCC 10 (CanLII)",en,35422,2015-03-06,constructive dismissal — contract — suspension — employee — repudiation
csc-scc,2015scc9,http://canlii.ca/t/ggjsm,R. v. Grant,"[2015] 1 SCR 475, 2015 SCC 9 (CanLII)",en,35664,2015-03-05,probative value — defence-led evidence — prejudicial effects — unknown third party suspect evidence — admissibility
csc-scc,2015scc8,http://canlii.ca/t/ggd4l,R. v. Perrone,"[2015] 1 SCR 473, 2015 SCC 8 (CanLII)",en,36021,2015-02-20,reliability — perrone — assault — credibility — dismissed
csc-scc,2015scc7,http://canlii.ca/t/gg977,Canada (Attorney General) v. Federation of Law Societies of Canada,"[2015] 1 SCR 401, 2015 SCC 7 (CanLII)",en,35399,2015-02-13,solicitor-client privilege — entity — lawyers — commitment to the client — person
csc-scc,2015scc6,http://canlii.ca/t/gg8ls,R. v. Goleski,"[2015] 1 SCR 399, 2015 SCC 6 (CanLII)",en,35862,2015-02-12,intervener — goleski — excuse — provide breath sample — persuasive
csc-scc,2015scc5,http://canlii.ca/t/gg5z4,Carter v. Canada (Attorney General),"[2015] 1 SCR 331, 2015 SCC 5 (CanLII)",en,35591,2015-02-06,prohibition on physician-assisted dying — physician-assisted death — life — security of the person — suicide
